"1746 Harenkarspel";"1670";"0395";"Harenkarspel"
"1747 Harenkarspel";"3575";"0395";"Harenkarspel"
"1749 Harenkarspel";"6400";"0395";"Harenkarspel"
"1751 Zijpe";"2085";"0476";"Zijpe"
"1752 Zijpe";"795";"0476";"Zijpe"
"1753 Zijpe";"660";"0476";"Zijpe"
"1754 Zijpe";"785";"0476";"Zijpe"
"1755 Zijpe";"1535";"0476";"Zijpe"
"1756 Zijpe";"2290";"0476";"Zijpe"
"1757 Zijpe";"795";"0476";"Zijpe"
"1759 Zijpe";"2610";"0476";"Zijpe"
"1761 Anna Paulowna";"8205";"0366";"Anna Paulowna"
"1764 Anna Paulowna";"3655";"0366";"Anna Paulowna"
"1766 Anna Paulowna";"2145";"0366";"Anna Paulowna"
"1767 Niedorp";"1035";"0412";"Niedorp"
"1768 Niedorp";"865";"0412";"Niedorp"
"1769 Niedorp";"185";"0412";"Niedorp"
"1771 Wieringermeer";"6310";"0463";"Wieringermeer"
"1773 Wieringermeer";"590";"0463";"Wieringermeer"
"1774 Wieringermeer";"1975";"0463";"Wieringermeer"
"1775 Wieringermeer";"3800";"0463";"Wieringermeer"
"1777 Wieringen";"5300";"0462";"Wieringen"
"1778 Wieringen";"915";"0462";"Wieringen"
"1779 Wieringen";"2490";"0462";"Wieringen"
"1781 Den Helder";"9225";"0400";"Den Helder"
"1782 Den Helder";"11140";"0400";"Den Helder"
"1783 Den Helder";"3700";"0400";"Den Helder"
"1784 Den Helder";"9285";"0400";"Den Helder"
"1785 Den Helder";"9535";"0400";"Den Helder"
"1786 Den Helder";"1030";"0400";"Den Helder"
"1787 Den Helder";"505";"0400";"Den Helder"
"1788 Den Helder";"13775";"0400";"Den Helder"
"1791 Texel";"6860";"0448";"Texel"
"1792 Texel";"1410";"0448";"Texel"
"1793 Texel";"440";"0448";"Texel"
"1794 Texel";"1380";"0448";"Texel"
"1795 Texel";"1275";"0448";"Texel"
"1796 Texel";"1325";"0448";"Texel"
"1797 Texel";"925";"0448";"Texel"
"1811 Alkmaar";"4320";"0361";"Alkmaar"
"1812 Alkmaar";"275";"0361";"Alkmaar"
"1813 Alkmaar";"7475";"0361";"Alkmaar"
"1814 Alkmaar";"9600";"0361";"Alkmaar"
"1815 Alkmaar";"6580";"0361";"Alkmaar"
"1816 Alkmaar";"8495";"0361";"Alkmaar"
"1817 Alkmaar";"3525";"0361";"Alkmaar"
"1821 Alkmaar";"1235";"0361";"Alkmaar"
"1822 Alkmaar";"3785";"0361";"Alkmaar"
"1823 Alkmaar";"6365";"0361";"Alkmaar"
"1824 Alkmaar";"7395";"0361";"Alkmaar"
"1825 Alkmaar";"9615";"0361";"Alkmaar"
"1826 Alkmaar";"6840";"0361";"Alkmaar"
"1827 Alkmaar";"11660";"0361";"Alkmaar"
"1829 Alkmaar";"4305";"0361";"Alkmaar"
"1831 Alkmaar";"2685";"0361";"Alkmaar"
"1832 Langedijk";"235";"0416";"Langedijk"
"1834 Langedijk";"5005";"0416";"Langedijk"
"1841 Schermer";"1625";"0458";"Schermer"
"1842 Schermer";"595";"0458";"Schermer"
"1843 Schermer";"725";"0458";"Schermer"
"1844 Schermer";"225";"0458";"Schermer"
"1846 Schermer";"370";"0458";"Schermer"
"1847 Schermer";"235";"0458";"Schermer"
"1851 Heiloo";"12205";"0399";"Heiloo"
"1852 Heiloo";"9775";"0399";"Heiloo"
"1861 Bergen (NH)";"6580";"0373";"Bergen (NH.)"
"1862 Bergen (NH)";"6115";"0373";"Bergen (NH.)"
"1865 Bergen (NH)";"455";"0373";"Bergen (NH.)"
"1871 Bergen (NH)";"4865";"0373";"Bergen (NH.)"
"1873 Bergen (NH)";"1665";"0373";"Bergen (NH.)"
"1901 Castricum";"13895";"0383";"Castricum"
"1902 Castricum";"9025";"0383";"Castricum"
"1906 Castricum";"6815";"0383";"Castricum"
"1911 Uitgeest";"12060";"0450";"Uitgeest"
"1921 Castricum";"4975";"0383";"Castricum"
"1931 Bergen (NH)";"5030";"0373";"Bergen (NH.)"
"1934 Bergen (NH)";"3830";"0373";"Bergen (NH.)"
"1935 Bergen (NH)";"2790";"0373";"Bergen (NH.)"
"1941 Beverwijk";"3210";"0375";"Beverwijk"
"1942 Beverwijk";"2355";"0375";"Beverwijk"
"1943 Beverwijk";"5100";"0375";"Beverwijk"
"1944 Beverwijk";"6870";"0375";"Beverwijk"
"1945 Beverwijk";"6490";"0375";"Beverwijk"
"1946 Beverwijk";"4345";"0375";"Beverwijk"
"1947 Beverwijk";"3235";"0375";"Beverwijk"
"1948 Beverwijk";"3090";"0375";"Beverwijk"
"1949 Beverwijk";"2140";"0375";"Beverwijk"
"1951 Velsen";"4960";"0453";"Velsen"
"1961 Heemskerk";"910";"0396";"Heemskerk"
"1962 Heemskerk";"7420";"0396";"Heemskerk"
"1963 Heemskerk";"6100";"0396";"Heemskerk"
"1964 Heemskerk";"7485";"0396";"Heemskerk"
"1965 Heemskerk";"6490";"0396";"Heemskerk"
"1966 Heemskerk";"4680";"0396";"Heemskerk"
"1967 Heemskerk";"3390";"0396";"Heemskerk"
"1968 Heemskerk";"305";"0396";"Heemskerk"
"1969 Heemskerk";"1225";"0396";"Heemskerk"
"1971 Velsen";"8225";"0453";"Velsen"
"1972 Velsen";"7995";"0453";"Velsen"
"1973 Velsen";"5140";"0453";"Velsen"
"1974 Velsen";"6455";"0453";"Velsen"
"1975 Velsen";"2310";"0453";"Velsen"
"1976 Velsen";"335";"0453";"Velsen"
"1981 Velsen";"1975";"0453";"Velsen"
"1985 Velsen";"3330";"0453";"Velsen"
"1991 Velsen";"14570";"0453";"Velsen"
"1992 Velsen";"2110";"0453";"Velsen"
"2011 Haarlem";"12175";"0392";"Haarlem"
"2012 Haarlem";"11620";"0392";"Haarlem"
"2013 Haarlem";"7935";"0392";"Haarlem"
"2014 Haarlem";"7135";"0392";"Haarlem"
"2015 Haarlem";"5085";"0392";"Haarlem"
"2019 Haarlem";"50";"0392";"Haarlem"
"2021 Haarlem";"8330";"0392";"Haarlem"
"2022 Haarlem";"8080";"0392";"Haarlem"
"2023 Haarlem";"11015";"0392";"Haarlem"
"2024 Haarlem";"8780";"0392";"Haarlem"
"2025 Haarlem";"9005";"0392";"Haarlem"
"2026 Haarlem";"5335";"0392";"Haarlem"
"2031 Haarlem";"920";"0392";"Haarlem"
"2032 Haarlem";"7110";"0392";"Haarlem"
"2033 Haarlem";"12380";"0392";"Haarlem"
"2034 Haarlem";"9530";"0392";"Haarlem"
"2035 Haarlem";"6455";"0392";"Haarlem"
"2036 Haarlem";"7685";"0392";"Haarlem"
"2037 Haarlem";"7685";"0392";"Haarlem"
"2041 Zandvoort";"7655";"0473";"Zandvoort"
"2042 Zandvoort";"8005";"0473";"Zandvoort"
"2051 Bloemendaal";"4080";"0377";"Bloemendaal"
"2061 Bloemendaal";"6180";"0377";"Bloemendaal"
"2063 Haarlem";"660";"0392";"Haarlem"
"2064 Haarlemmerliede en Spaarnwoude";"2670";"0393";"Haarlemmerliede en Spaarnwoude"
"2065 Haarlemmerliede en Spaarnwoude";"350";"0393";"Haarlemmerliede en Spaarnwoude"
"2071 Velsen";"6950";"0453";"Velsen"
"2082 Velsen";"3180";"0453";"Velsen"
"2101 Heemstede";"7070";"0397";"Heemstede"
"2102 Heemstede";"4605";"0397";"Heemstede"
"2103 Heemstede";"3610";"0397";"Heemstede"
"2104 Heemstede";"4000";"0397";"Heemstede"
"2105 Heemstede";"4005";"0397";"Heemstede"
"2106 Heemstede";"2275";"0397";"Heemstede"
"2111 Bloemendaal";"4465";"0377";"Bloemendaal"
"2114 Bloemendaal";"2305";"0377";"Bloemendaal"
"2116 Zandvoort";"935";"0473";"Zandvoort"
"2121 Bennebroek";"5155";"0372";"Bennebroek"
"2131 Haarlemmermeer";"10645";"0394";"Haarlemmermeer"
"2132 Haarlemmermeer";"11300";"0394";"Haarlemmermeer"
"2133 Haarlemmermeer";"8110";"0394";"Haarlemmermeer"
"2134 Haarlemmermeer";"24915";"0394";"Haarlemmermeer"
"2135 Haarlemmermeer";"15045";"0394";"Haarlemmermeer"
"2136 Haarlemmermeer";"1780";"0394";"Haarlemmermeer"
"2141 Haarlemmermeer";"3955";"0394";"Haarlemmermeer"
"2142 Haarlemmermeer";"845";"0394";"Haarlemmermeer"
"2143 Haarlemmermeer";"130";"0394";"Haarlemmermeer"
"2144 Haarlemmermeer";"880";"0394";"Haarlemmermeer"
"2151 Haarlemmermeer";"15370";"0394";"Haarlemmermeer"
"2152 Haarlemmermeer";"10735";"0394";"Haarlemmermeer"
"2153 Haarlemmermeer";"3185";"0394";"Haarlemmermeer"
"2154 Haarlemmermeer";"310";"0394";"Haarlemmermeer"
"2155 Haarlemmermeer";"45";"0394";"Haarlemmermeer"
"2156 Haarlemmermeer";"390";"0394";"Haarlemmermeer"
"2157 Haarlemmermeer";"1165";"0394";"Haarlemmermeer"
"2158 Haarlemmermeer";"440";"0394";"Haarlemmermeer"
"2159 Alkemade";"470";"0483";"Alkemade"
"2161 Lisse";"11175";"0553";"Lisse"
"2162 Lisse";"7775";"0553";"Lisse"
"2163 Lisse";"3025";"0553";"Lisse"
"2165 Haarlemmermeer";"3605";"0394";"Haarlemmermeer"
"2171 Teylingen";"9280";"1525";"Teylingen"
"2172 Teylingen";"5650";"1525";"Teylingen"
"2181 Hillegom";"8295";"0534";"Hillegom"
"2182 Hillegom";"12000";"0534";"Hillegom"
